category,tag,username,tweetText,postTimeRaw,scrapeTime,year,month,day
คณะรัฐศาสตร์,#สิงห์แดง,@L1485BH,"หนังสือเตรียมสอบ รัฐศาสตร์ เล่มดำ 
100฿ รวมส่ง
-ตำหนิตรงขอบเล็กน้อย ไม่มีผลต่อการอ่าน
-ไม่มีรอยขีดเขียน/ไฮไลท์ ใหม่มากๆค่ะ 
#ส่งต่อหนังสือเตรียมสอบ #รัฐศาสตร์ #สิงห์ดำ #สิงห์แดง #หนังสือรัฐศาสตร์  #รัฐศาสตร์มธ #วิชาเฉพาะรัฐศาสตร์ #dek70 #ส่งต่อหนังสือ #ส่งต่อหนังสือมือสอง",2025-05-05 03:28:00,2025-05-14 14:17:59,2025,5,5
คณะรัฐศาสตร์,#สิงห์แดง,@tornokandcourse,ใครว่าเวที Alumni’s Talk จะธรรมดา บอกเลยคิดผิด!  𝐃𝐞𝐤-𝐃'𝐬 𝐒𝐭𝐮𝐝𝐲 𝐀𝐛𝐫𝐨𝐚𝐝 𝐅𝐚𝐢𝐫 รอบนี้ภูมิใจเสนอหัวข้อไฮไลต์สุดแซ่บเดือด เมื่อแขกรับเชิญ 2 รุ่นพี่ศิษย์เก่ารัฐศาสตร์  #สิงห์ดำ “จุฬาฯ” ปะทะ #สิงห์แดง “ธรรมศาสตร์” จะมาแชร์ประสบการณ์ตรงทั้งพาร์ตการเรียน,2025-04-22 02:00:01,2025-05-14 14:17:59,2025,4,22
คณะรัฐศาสตร์,#สิงห์แดง,@Mcmajray,ใครสนใจDMมาได้นะคะ ราคารวมส่งแล้วทุกเล่มค่ะ ทุกเล่มยังอยู่ในซีลนะคะ #dek68 #dek69 #dek70 #dek71 #หนังสือเตรียมสอบมือสอง #หนังสือเตรียมสอบเข้ามหาลัย #หนังสือเตรียมสอบ #หนังสือมือสองราคาถูก #เตรียมสอบวิชาเฉพาะมธ #รัฐศาสตร์มธ #วิชาเฉพาะมธ #สิงห์แดง,2025-04-02 14:22:32,2025-05-14 14:17:59,2025,4,2
คณะรัฐศาสตร์,#สิงห์แดง,@apxronz,สนใจ DM มาเลยนะคะ ใช้สอบเสร็จหมดแล้วTT #dek68 #dek69 #dek70 #dek71 #หนังสือเตรียมสอบมือสอง #หนังสือเตรียมสอบเข้ามหาลัย #หนังสือเตรียมสอบ #หนังสือมือสองราคาถูก #เตรียมสอบวิชาเฉพาะมธ #รัฐศาสตร์มธ #วิชาเฉพาะมธ #สิงห์แดง,2025-04-02 03:50:31,2025-05-14 14:17:59,2025,4,2
คณะรัฐศาสตร์,#สิงห์แดง,@4heartsw,"เก๋าเกมคณิตศาสตร์ สมาร์ทวัน 140บาท ส่งฟรี ส่งของวันนี้ค่ะหนังสือใหม่มาก ๆ ไม่มีดินสอ/ปากกาเลยค่ะ โจทย์คณิต

#dek68 #dek69 #Alevel68 #ส่งต่อหนังสือ #หนังสือมือสองสภาพดี #ส่งต่อหนังสือเตรียมสอบ #ส่งต่อหนังสือเรียน #สิงห์แดง #tu #รัฐศาสตร์ https://x.com/4heartsw/statu/4heartsw/status/1900489193870201146…",2025-03-30 04:32:33,2025-05-14 14:17:59,2025,3,30
คณะรัฐศาสตร์,#สิงห์แดง,@4heartsw,"หนังสือเศรษฐศาสตร์ / สรุป สังคม มอปลาย
เล่มละ 100 สองเล่ม 170 ส่งฟรี ส่งของวันนี้ค่ะ
#dek68 #dek69 #Alevel68 #ส่งต่อหนังสือ #หนังสือมือสองสภาพดี #ส่งต่อหนังสือเตรียมสอบ #ส่งต่อหนังสือเรียน #สิงห์แดง #tu #รัฐศาสตร์ https://x.com/4heartsw/statu/4heartsw/status/1900489113859453178…",2025-03-29 02:24:40,2025-05-14 14:17:59,2025,3,29
คณะรัฐศาสตร์,#สิงห์แดง,@4heartsw,"เตรียมสอบประวัติศาสตร์ 100บาท ส่งฟรี ส่งของวันนี้ค่ะ

#dek68 #dek69 #Alevel68 #ส่งต่อหนังสือ #หนังสือมือสองสภาพดี #ส่งต่อหนังสือเตรียมสอบ #ส่งต่อหนังสือเรียน #สิงห์แดง #tu #รัฐศาสตร์ https://x.com/4heartsw/statu/4heartsw/status/1900489134374031718…",2025-03-27 06:05:12,2025-05-14 14:18:19,2025,3,27
คณะรัฐศาสตร์,#สิงห์แดง,@4heartsw,"110 ส่งฟรีค่า
#dek68 #dek69 #Alevel68 #ส่งต่อหนังสือ #หนังสือมือสองสภาพดี #ส่งต่อหนังสือเตรียมสอบ #ส่งต่อหนังสือเรียน #สิงห์แดง #tu https://x.com/4heartsw/statu/4heartsw/status/1900489256763568531…",2025-03-18 10:52:20,2025-05-14 14:18:19,2025,3,18
คณะรัฐศาสตร์,#สิงห์แดง,@4heartsw,"ยังอยู่นะคะ 120บาท ส่งฟรีค่ะ

#dek68 #dek69 #Alevel68 #ส่งต่อหนังสือ #หนังสือมือสองสภาพดี #ส่งต่อหนังสือเตรียมสอบ #ส่งต่อหนังสือเรียน #สิงห์แดง #tu https://x.com/4heartsw/statu/4heartsw/status/1900489256763568531…",2025-03-15 08:54:30,2025-05-14 14:18:19,2025,3,15
คณะเศรษฐศาสตร์,#เสดสาดมธ,@idi3dindec,"Thread : รีวิว เสดสาด มธ (คณะเศรษฐศาสตร์ ธรรมศาสตร์) ว่าเรียนอะไร-กิจกรรม-สังคมข้างในเป็นยังไง รีวิวตามตรง ไม่อวย กระชับ สั้น ๆ คับบ ในฐานะเด่กปี 1 ใกล้จะขึ้นปี 2 

ปล. มาเมคเฟรนกันได้นะคับ คณะอื่นก็ได้เหมือนกัน

#dek68 #เสดสาดมธ",2025-05-02 12:10:31,2025-05-14 14:17:58,2025,5,2
คณะเศรษฐศาสตร์,#เสดสาดมธ,@econtu_official,"(ต่อ)

หากไม่เห็น IG Story สามารถเข้าไปใน Story Highlights : Q&A Dek68 ได้เลย

สำหรับคำตอบทุกคนสามารถติดตามได้ทาง 
 IG Story : econtu.official
ตั้งแต่ 5-7 พ.ค. 68

สงสัยอะไรถามได้เลย พวกเรารอตอบอยู่~

#dek68 #Tcas68 #econtu #คณะเศรษฐศาสตร์ #เศรษฐศาสตร์มธ #เสดสาดมธ #ทีมมธ #มธ",2025-05-02 03:00:33,2025-05-14 14:17:59,2025,5,2
คณะเศรษฐศาสตร์,#เสดสาดมธ,@ohmy_angelbaby,เรียนวิชาเฉพาะด้านไรดี #เสดสาดมธ,2025-04-10 03:56:35,2025-05-14 14:17:59,2025,4,10
คณะเศรษฐศาสตร์,#เสดสาดมธ,@bbbabar2ndhand,"( ส่งต่อ )
หนังสือเศรษฐศาสตร์จุลภาค สภาพ 80%
มีรอยดินสอนิดหน่อย 

— 210 รวมส่ง ปก 490 ค่า

#ส่งต่อหนังสือมือสอง #เศรษฐศาสตร์มธ #บัญชีมธ #บริหารมธ #เสดสาดมธ #ส่งต่อหนังสือเศรษฐศาสตร์ #ec210 #ec211 #ec212 #ec213 #ec214",2025-02-26 16:27:01,2025-05-14 14:17:59,2025,2,26
คณะเศรษฐศาสตร์,#เสดสาดมธ,@pRsstudyeiei,"𐙚˙⋆.˚ รีวิววิชาที่ลงเรียนในปี 1 เทอม 1 ของเด็ก #เสดสาดมธ ⋆౨ৎ˚⟡˖

ᡣ𐭩 — CH171 EC212 MA216 TU108 TU109  

#ทีมมธ",2025-01-25 09:00:40,2025-05-14 14:17:59,2025,1,25
คณะเศรษฐศาสตร์,#เสดสาดมธ,@porsor__,"*◞ ˊˎ - รีวิววิชาเรียน มธ
ฉบับเด่กเสดสาด ปี 1 เทอม 1 ☆•₊˚
 #รีวิววิชาเรียน #ทีมมธ #เสรีมธ #เสดสาดมธ",2025-01-09 16:24:58,2025-05-14 14:17:59,2025,1,9
คณะเศรษฐศาสตร์,#เสดสาดมธ,@studywteacherB,#เรียนพิเศษ #รับสอนพิเศษ #ทีมเกษตร #ทีมabac #ทีมจุฬา #ทีมมหิดล #satmath #ติวsat #siit #ทีมมธ #เสดสาดมธ #econtu #ebacu #bbacu #bbatu #bascicu #tpat3 #alevel #tacs68 #dek68 #เด็กซิ่ว #ทีมมข #cmu #cmmu #ศิริราช #เตรียมอุดม #tu88 #mwit #ติวคณิต #คณิต1 #คณิต2 #ฟิสิกส์ #calculus #cal,2024-11-15 16:33:50,2025-05-14 14:17:59,2024,11,15
คณะเศรษฐศาสตร์,#เสดสาดมธ,@Jjkkll267147,"ส่งต่อหนังสือเศรษฐศาสตร์ ส่งฟรีทุกเล่ม
#ส่งต่อหนังสือ #ส่งต่อหนังสือมือสอง #เสดสาดมธ #เศรษฐศาสตร์มธ #มธ #econtu",2024-10-29 04:19:43,2025-05-14 14:17:59,2024,10,29
คณะเศรษฐศาสตร์,#EconTU,@econtu_official,"(ต่อ)

หากไม่เห็น IG Story สามารถเข้าไปใน Story Highlights : Q&A Dek68 ได้เลย

สำหรับคำตอบทุกคนสามารถติดตามได้ทาง 
 IG Story : econtu.official
ตั้งแต่ 5-7 พ.ค. 68

สงสัยอะไรถามได้เลย พวกเรารอตอบอยู่~

#dek68 #Tcas68 #econtu #คณะเศรษฐศาสตร์ #เศรษฐศาสตร์มธ #เสดสาดมธ #ทีมมธ #มธ",2025-05-02 03:00:33,2025-05-14 14:20:12,2025,5,2
คณะเศรษฐศาสตร์,#EconTU,@monokmn,#TU #มธ #econtu #dek68,2025-02-05 02:07:23,2025-05-14 14:20:12,2025,2,5
คณะเศรษฐศาสตร์,#EconTU,@monokmn,"รักมธ 
#มธ #dek68 #econtu",2025-02-04 03:08:35,2025-05-14 14:20:12,2025,2,4
คณะเศรษฐศาสตร์,#EconTU,@Jayixm1,"พี่ๆที่ติด econ tuมีใครพอสะดวกแนะนำคะแนนalevelที่เซฟๆได้มั้ยคะ 
( คะแนนแนะนำในtcasterดูแล้วค่ะ อยากทราบขั้นต่ำ หรือมีมออื่นแนะนำได้นะคะ )

#TCAS68 #dek68 #econtu #ธรรมศาสตร์",2025-01-16 21:22:09,2025-05-14 14:20:12,2025,1,16
คณะเศรษฐศาสตร์,#EconTU,@jy_lijy,"เศรษฐศาสตร์ว่าด้วยการกำกับดูแลและการแข่งขัน 
ขายหนังสือ199บาทค่ะ ค่าส่ง45บาท
#EC483 #เศรษฐศาสตร์  #มธ #ศศมธ
#Econtu",2024-12-15 11:36:50,2025-05-14 14:20:12,2024,12,15
คณะเศรษฐศาสตร์,#EconTU,@studywteacherB,#เรียนพิเศษ #รับสอนพิเศษ #ทีมเกษตร #ทีมabac #ทีมจุฬา #ทีมมหิดล #satmath #ติวsat #siit #ทีมมธ #econtu #ebacu #bbacu #bbatu #tpat3 #alevel #tacs68 #dek68 #เด็กซิ่ว #ทีมมข #cmu #cmmu #ศิริราช #เตรียมอุดม #tu88 #mwit #ติวคณิต #คณิต1 #ฟิสิกส์ #calculus #cal #แคล #ทีมมช #betu #muic,2024-12-11 13:54:14,2025-05-14 14:20:12,2024,12,11
คณะเศรษฐศาสตร์,#EconTU,@studywteacherB,สนใจทักมาคุยรายละเอียดก่อนได้นะคะ  #siit #ทีมมธ #econtu #ebacu #bbacu #bbatu #bascicu #tpat3 #alevel #tacs68 #dek68 #เด็กซิ่ว #ทีมมข #cmu #cmmu #ศิริราช #เตรียมอุดม #tu88 #mwit #ติวคณิต #คณิต1 #คณิต2 #ฟิสิกส์ #calculus #cal #แคล #ทีมมช #betu #muic #kmutt #kmitl #cuats #cuaat,2024-11-30 00:44:19,2025-05-14 14:20:12,2024,11,30
คณะสังคมสงเคราะห์ศาสตร์,#สังคมสงเคราะห์มธ,@nom_jeee,"บนค่ะ 
ติดอันดับ 1 แจก 300 (1 คน)
รีอย่างเดียวเลยค่า  สาธุๆๆ 
#dek68 #สังคมสงเคราะห์มธ",2025-05-14 09:59:00,2025-05-14 14:19:55,2025,5,14
คณะสังคมสงเคราะห์ศาสตร์,#สังคมสงเคราะห์มธ,@pinkbloodcell,มีใครคิดว่าจะติดสังคมสงเคราะห์ โครงการพิเศษ ศึกษาที่ท่าพระจันทร์ ไหมคะ มาคุยกันน #สังคมสงเคราะห์มธ,2025-05-12 20:36:48,2025-05-14 14:19:56,2025,5,12
คณะสังคมสงเคราะห์ศาสตร์,#สังคมสงเคราะห์มธ,@cnixsin,ใครยื่นswมธ. เมคเฟรนกันงับ #สังคมสงเคราะห์มธ,2025-05-09 02:36:33,2025-05-14 14:19:56,2025,5,9
คณะสังคมสงเคราะห์ศาสตร์,#สังคมสงเคราะห์มธ,@xjulybunny,ไว้มาคุยกันนะคั้บ  #สังคมสงเคราะห์มธ,2025-05-08 07:32:58,2025-05-14 14:19:56,2025,5,8
คณะสังคมสงเคราะห์ศาสตร์,#สังคมสงเคราะห์มธ,@inthemyland,มีใครจะยื่นswบ้างมั้ยย เมคเฟรนเผื่อขอคำปรึกษา♡ #สังคมสงเคราะห์มธ,2025-05-08 05:30:57,2025-05-14 14:19:56,2025,5,8
คณะสังคมสงเคราะห์ศาสตร์,#สังคมสงเคราะห์มธ,@jantueslyn,หาเพื่อนจะยื่นสังคมสงเคราะห์ มธ รังสิต จำนวนมากคั้บ เหงาม้ากก #สังคมสงเคราะห์มธ,2025-05-08 05:04:24,2025-05-14 14:19:56,2025,5,8
คณะสังคมสงเคราะห์ศาสตร์,#สังคมสงเคราะห์มธ,@JunPapol,พี่เห็นข้อมูลว่า หลายคณะในหลายมหาลัยมีรับเพิ่มลองเช็คนะ เช่น สังคมสงเคราะห์ มธ ที่เห็นรับเพิ่มที่รังสิต25 คนเป็น195 สำหรับใครที่ได้เกิน 60 ขึ้นไปพอลุ้นได้แต่ต้องลุ้นว่าคะแนนที่ไล่กันมานั้นเกาะกลุ่มสูงมากไหม เพราะจะมีผลเช่นกันในโอกาสตอนประมวลผล  #dek68 #รอบ3 #มธ #สังคมสงเคราะห์มธ,2025-05-08 03:13:48,2025-05-14 14:19:56,2025,5,8
คณะสังคมสงเคราะห์ศาสตร์,#สังคมสงเคราะห์มธ,@impxoxo123,ปีนี้รับเพิ่มเป็น 195 ถ้าไว้อันดับที่หนึ่ง มีสิทธิ์มั้ยคะที่จะติด #dek68 #วิชาเฉพาะมธ #สังคมสงเคราะห์มธ,2025-05-08 02:54:28,2025-05-14 14:19:56,2025,5,8
คณะสังคมสงเคราะห์ศาสตร์,#สังคมสงเคราะห์มธ,@denyargc,มธรับเพิ่ม  #สังคมสงเคราะห์มธ,2025-05-08 02:47:43,2025-05-14 14:19:56,2025,5,8
คณะวารสารศาสตร์และสื่อสารมวลชน,#วารสารมธ,@aomsinnnnnnnn_,เต็มที่ล่ะจริงๆ#วารสารมธ #เด็กซิ่ว #dek68 (67+1),2025-04-25 16:18:16,2025-05-14 14:19:51,2025,4,25
คณะวารสารศาสตร์และสื่อสารมวลชน,#วารสารมธ,@aricesazer,ทุกคนน วารสารมธมีรอบพอร์ตมั้ยคะะ #วารสารมธ #dek69,2025-03-09 10:01:22,2025-05-14 14:19:51,2025,3,9
คณะวารสารศาสตร์และสื่อสารมวลชน,#วารสารมธ,@guzknn,อ่ะมาๆ สนามสุดท้ายของเด็ก68ที่จะวัดชะตาชีวิตว่าจะได้ไปต่อมหาลัยหรือว่าได้ไปต่อเหมือนกันต่อเป็น68+1ขอให้เราทุกคนคะแนน75++ทุกคน คิดไม่ออกกาไม่ได้ก็ขอให้เดากันได้ทุกคนแล้วเจอข้อที่ถูกจ้า สุดท้ายนี้วารสารธรรมศาสตร์รอเราเป็นนักศึกษาที่นั่นอยู่ต้องเป็นรุ่น91เท่านั้น #วารสารมธ,2025-03-08 00:55:37,2025-05-14 14:19:51,2025,3,8
คณะวารสารศาสตร์และสื่อสารมวลชน,#วารสารมธ,@EToeic,"Congrats!!! น้องๆ ที่สอบติด BJM TU นะค้า  ผ่านกันมาตั้งแต่ทำพอร์ต ข้อเขียน และสัมภาษณ์ ขอบคุณที่พยายามเต็มที่มาด้วยกันนะค้า ภูมิใจที่สุดเลย 

#ครูสร้อย #krusoi #dek68 #dek69 #ติวสัมภาษณ์ #ติวinterview #bastu #bctu #bcthammasat #bectu #bjmtu #bsitu #วารสารมธ #tcas68 #bjm",2025-02-28 08:28:12,2025-05-14 14:19:51,2025,2,28
คณะวารสารศาสตร์และสื่อสารมวลชน,#วารสารมธ,@EToeic,"Congrats!! นะค้า น้องพลอย สุดคิ้วท์จากสาธิตประสานมิตร  เรียนกันมาตั้งแต่สมัยม.ต้น  จนส่งหนูเข้ามหาลัยเลย สอบติดได้มาเป็นสาว BC TU  แล้วค่า 

#ครูสร้อย #krusoi #dek68 #dek69 #ติวสัมภาษณ์ #ติวinterview #bastu #bctu #bcthammasat #bectu #bjmtu #bsitu #วารสารมธ #tcas68",2025-02-23 09:38:55,2025-05-14 14:19:51,2025,2,23
คณะวารสารศาสตร์และสื่อสารมวลชน,#วารสารมธ,@EToeic,"Congrats!! นะค้า เมลิส สาวขอนแก่นวิทยายน จะได้มาเป็นสาว BJM TU  แล้วน้า เก่งมากๆค่า เราสู้ด้วยกันมานานนนมากๆๆ ตั้งแต่ Portfolio จนถึง Interview เลย

#ครูสร้อย #krusoi #dek68 #dek69 #ติวสัมภาษณ์ #ติวinterview #bastu #bctu #bcthammasat #bectu #bjmtu #bsitu #วารสารมธ #tcas68",2025-02-23 06:25:31,2025-05-14 14:19:51,2025,2,23
คณะวารสารศาสตร์และสื่อสารมวลชน,#วารสารมธ,@lostbubbe,"สวัสดีค่า พี่เป็นตัวแทนจากนางฟ้าเจซีช้างเผือกที่ติดตัวจริงนะคะ พอดีมรแพลนกับเพื่อนๆว่าจะจัดกิจกรรมแนะแนวสัมภาษณ์ให้น้อง จอยๆปล่อยใจเฉพาะเด็กคณะวารสารค่ะ ใครสนใจเข้ามาคุยจอยๆปรึกษากันได้น้า 
#ธรรมศาสตร์ช้างเผือก #ช้างเผือกมธ #วารสารมธ #โครงการช้างเผือก",2025-02-20 05:19:04,2025-05-14 14:19:51,2025,2,20
คณะวารสารศาสตร์และสื่อสารมวลชน,#วารสารมธ,@narak1322,มีพี่ๆคนไหนยื่นวารสารมธ.โควตาพลเมืองจิตอาสามั้ยคะอยากปรึกษามากๆๆเลย#dek68 #วารสารมธ #TCAS68,2025-01-20 14:35:00,2025-05-14 14:20:12,2025,1,20
คณะวารสารศาสตร์และสื่อสารมวลชน,#วารสารมธ,@jcnestcamp,"ติดตามข่าวสารเพิ่มเติมได้ที่
IG : jcnestcamp
FB : JC Nest Camp
X : jcnestcamp
TikTok : jcnestcamp17

#JCNestCamp17 #ThePerfectSauce #ค่ายก้าวแรกสู่รังนก #JCNestCamp  #วารสารมธ #JCTU #BJMTU
#dek68 #dek69 #dek70 #ทีมมธ",2025-01-10 11:05:04,2025-05-14 14:20:12,2025,1,10
คณะวารสารศาสตร์และสื่อสารมวลชน,#วารสารมธ,@jcnestcamp,"สำหรับน้อง ๆ ที่ยังไม่มีชื่อในไลน์นี้อย่าตกใจไป รอลุ้นพี่เสิร์ฟสมาชิกไลน์ถัด ๆ ไปได้ที่
IG : jcnestcamp
FB : JC Nest Camp
X : jcnestcamp
TikTok : jcnestcamp17

#JCNestCamp17 #ThePerfectSauce #ค่ายก้าวแรกสู่รังนก #JCNestCamp  #วารสารมธ #JCTU #BJMTU
#dek68 #dek69 #dek70 #ทีมมธ",2025-01-10 05:12:16,2025-05-14 14:20:12,2025,1,10
คณะวิทยาศาสตร์และเทคโนโลยี,#วิทยามธ,@pypxmmr,"Congratulations  imma12  
ขอแสดงความยินดีกับน้องๆทุกคนที่ผ่านการคัดเลือก
 สาขาคณิตศาสตร์การจัดการ มธ 
สามารถ scan qr เข้ากลุ่มไลน์ได้เลยน้าา
#dek67 #TCAS67 #TU90 #วิทยามธ",2024-06-02 15:12:11,2025-05-14 14:21:38,2024,6,2
คณะวิทยาศาสตร์และเทคโนโลยี,#วิทยามธ,@sineforsell,"୨୧⋆ กระดุมนศ แบบสแน็ป 60 บาท
ขาแป๊ก 10 บาท
รับคู่ 65 บาท ส่งฟรี ᵎᵎ
#ทีมมธ #dek67 #TU89 #TU90 #dek66 #มธ #วิทยามธ",2024-06-01 15:31:21,2025-05-14 14:21:38,2024,6,1
คณะวิทยาศาสตร์และเทคโนโลยี,#วิทยามธ,@rrr_ttaxtt,มีใครติดคณิตศาสตร์การจัดการบ้างไหมม เมคเฟรนกันได้น้าา นี่หาไม่เจอเลย62622  #วิทยามธ #Dek67 #Tcas67 #ทีมมธ,2024-05-27 11:23:35,2025-05-14 14:21:38,2024,5,27
คณะวิทยาศาสตร์และเทคโนโลยี,#วิทยามธ,@babyblu94137195,#ทีมมธ #วิทยา #วิทยามธ #วัสดุศาสตร์ #วัสดุศาสตร์มธ #dek67,2024-05-21 11:48:21,2025-05-14 14:21:38,2024,5,21
คณะวิทยาศาสตร์และเทคโนโลยี,#วิทยามธ,@httppotae,"ยินดีต้อนรับเพื่อนใหม่วิทเกษตรมธ หรือATTU34 ทุกคนค่ะ ยินดีที่ได้รู้จักกับทุกคนนะค้าาา เพื่อนๆที่ติดคณะวิทยาศาสตร์และเทคโนโลยี สาขาเทคโนโลยีการเกษตร แสกนเข้ากลุ่มได้เลยค่า ยินดีต้อนรับเพื่อนใหม่ทุกคนแล้วมาเจอกันนะครับ
#dek67 #มธ #tu90 #scitu #เกษตรมธ #attu #วิทยามธ",2024-05-20 06:10:45,2025-05-14 14:21:38,2024,5,20
คณะวิทยาศาสตร์และเทคโนโลยี,#วิดยามธ,@DueanMekMok,"✧･ﾟ𝗪𝗲𝗹𝗰𝗼𝗺𝗲 𝗕𝗶𝗼𝘁𝟯𝟬 ✧ﾟ*
Congratulations Dek67! ตามหาน้องๆที่ติดเทคโนโลยีชีวภาพ มหาวิทยาลัยธรรมศาสตร์ สามารถจิ้มลิงค์หรือสแกนในภาพเข้ากลุ่มได้เลยค้าบบบบ #vidyatu #dek67 #วิดยามธ #ธรรมศาสตร์ #biottu #มธ #ไบออทมธ #ทีมมธ
https://line.me/ti/g/9JCBNrMkIL",2024-05-20 04:16:29,2025-05-14 14:21:38,2024,5,20
คณะวิทยาศาสตร์และเทคโนโลยี,#วิดยามธ,@maichaikonsmart,มีใครเรียนอยู่คณะ #bebtu หรือว่ากำลังจะยื่นปีนี้มั้ยคะ พอดีอยากได้คำแนะนำนิดหน่อยอะค่ะ #วิดยามธ #ทีมมธ #tu #Tcas67 #TCAS67,2024-05-09 05:27:41,2025-05-14 14:21:39,2024,5,9
คณะวิทยาศาสตร์และเทคโนโลยี,#วิดยามธ,@Thiankhai44,พน.เลือกตั้งกนวท66 อย่านอนหลับทับสิทธิ์น้าาา 1เสียงของทุกคนมีค่า  ถ้ายังไม่ทราบนโยบายของทั้ง2พรรค ศึกษาตอนนี้หรือก่อนจะกดเลือกตั้งไม่เกิน17.00น ก็ยังทันน้าา ไม่ignoreเรื่องนี้กันนะ #วิดยามธ,2023-06-15 15:24:23,2025-05-14 14:21:39,2023,6,15
คณะวิทยาศาสตร์และเทคโนโลยี,#วิดยามธ,@misssissorneiei,ให้ระบุรายตัว อุ้ยยย รายคน สงสัยคืนนี้มิสซิสสรจะไม่ได้นอน ไปนอนดีกว่าพรุ่งนี้กาไม่ประสงค์ลงคะแนนจบเนาะอิอิ #วิดยามธ,2023-06-15 14:15:44,2025-05-14 14:21:39,2023,6,15
คณะวิทยาศาสตร์และเทคโนโลยี,#วิดยามธ,@misssissorneiei,หนีเสือปะจรเข้ จะออกเสือที่จรเข้ก็เลือกเอา แต่แวะแซ่บนิดนึงว่าสัตว์สปีชี่งูเห่าเพียบพรรคฟ้าอ่ะจะ7ด้าน49นโยหรือ6ด้าน30นโย ก็เลือกสรรค์กันเอง ทำได้จริงหรือไม่จริงเพ้อเจ้อหรือเพ้อฝันก็ลองดูกันจ้าาาาา #วิดยามธ,2023-06-15 14:07:52,2025-05-14 14:21:39,2023,6,15
คณะวิทยาศาสตร์และเทคโนโลยี,#วิดยามธ,@misssissorneiei,พรรคฟ้านี่ที่มีโฆษกบอกไม่พอใจที่พรรคแดงเป็นกนแล้วเฉลี่ยงบให้เท่าๆกันจะไปเขียนงบให้ชุมนุมตัวเองเยอะกว่าชุมนุมอื่นๆจริงมั้ยอะค่าาประโยชน์ชาววิดยาอยู่ส่วนไหนนนนนนน จะไปทำงานหรือไปทำประโยชน์ส่วนตัว งงงะเตง #วิดยามธ,2023-06-15 13:52:30,2025-05-14 14:21:39,2023,6,15
คณะวิทยาศาสตร์และเทคโนโลยี,#วิดยามธ,@misssissorneiei,คืนหมาหอนมาเห่ากันหน่อยมั้ยจ้าพรรคแดงพรรคฟ้าก่อนกาพรุ่งนี้ พรรคแดงนี่ทำงานนะแต่ช้า ส่วนพรรคฟ้านี่ทำงานไงไม่รู้น๊าาเพราะไม่มาทำงานเลยยยยย เลือกเอาเด้ออ #วิดยามธ #เลือกตั้งวิดยา,2023-06-15 13:45:43,2025-05-14 14:21:39,2023,6,15
คณะวิทยาศาสตร์และเทคโนโลยี,#วิดยามธ,@ThriveOn_TU,"ให้ #ก้าวใหม่  เป็นทางเลือกใหม่ที่จะเปลี่ยนแปลงในทุก ๆ ด้าน

พอร์ชพิพัชญ์ สอนชัยภูมิ 
สาขา วิทยาศาสตร์และเทคโนโลยีสิ่งทอ
ผู้ลงสมัคร ประธาน กน.วท.

#16มิถุนาวิดยามีเลือกตั้ง #ก้าว2หม่ #วิดยามธ #เลือกตั้งกนวท66 #พรรคก้าวใหม่ #Thriveon #กาxก้าวใหม่ #เลือกตั้งกนวทเลือกเบอร์2",2023-06-14 14:50:48,2025-05-14 14:21:39,2023,6,14
คณะวิทยาศาสตร์และเทคโนโลยี,#วิดยามธ,@khunmoooouuuu,"ใครติดคณะนี้บ้างครับ เมคเฟรนกันครับ #วิดยามธ #วิทยามธ #มธ
 #ทีมมธ #DEK66 #dek66 #ธรรมศาสตร์",2023-06-14 08:54:54,2025-05-14 14:21:39,2023,6,14
คณะวิทยาศาสตร์และเทคโนโลยี,#วิดยามธ,@ThriveOn_TU,"""คณะวิทยาศาสตร์และเทคโนโลยี ไม่กีดกันใครและเป็นคณะที่น่าอยู่สำหรับทุกคน"" 

นโยบายของก้าวใหม่ เกิดจากปัญหาที่เกิดขึ้นจริงและยังไม่ถูกแก้ไขภายในคณะ

#16มิถุนาวิดยามีเลือกตั้ง #ก้าว2หม่ #วิดยามธ #เลือกตั้งกนวท66 #พรรคก้าวใหม่ #Thriveon #กาxก้าวใหม่ #เลือกตั้งกนวทเลือกเบอร์2",2023-06-14 05:12:51,2025-05-14 14:21:39,2023,6,14
คณะวิทยาการเรียนรู้และศึกษาศาสตร์,#lsedtu,@LsCEJLJkJ1EQGs2,#LSEdtu #dek67  #เด็กซิ่ว #มธ #ธรรมศาสตร์ #TCAS67  #สอบติด #PortfolioDay,2023-11-08 05:35:59,2025-05-14 14:21:45,2023,11,8
คณะวิทยาการเรียนรู้และศึกษาศาสตร์,#lsedtu,@jkstayhigh,โอกาสดีๆแบบนี้มาเข้าร่วมกันเยอะๆนะคะ #LSEd #LSEdTU,2022-02-25 07:20:34,2025-05-14 14:21:45,2022,2,25
คณะวิทยาการเรียนรู้และศึกษาศาสตร์,#lsedtu,@cutestbananaz,"คนที่ไม่ชอบพกโทรศัพท์อย่างชั้นเสียใจมากตอนแรกเลือกไปละระบบล่ม 
#LSEdTU",2021-08-01 12:47:45,2025-05-14 14:21:46,2021,8,1
คณะวิทยาการเรียนรู้และศึกษาศาสตร์,#lsedtu,@Itsmepuppy1st,"มีใครพอจะทราบมั้ยคะ ว่า คณะวิทยาการเรียนรู้และศึกษาศาสตร์ ของมธ. มี กู้กรอ. มั้ยคะ #มธ #TU #dek65 #lsedtu #lsed
#thammasat",2021-07-02 13:34:50,2025-05-14 14:21:46,2021,7,2
